??,??,??????????,?????????????,????????????,?????????,?????????,????????,?????????,???????,????,???????,??????,??????,????
??,????,???,??????,122041,???,???,???????,2022-07-15,21,???????????????????,??????,20??,???,????
??,????,???,??????,122041,???,???,???????,2022-07-18,21,??????????,??????,20??,???,????
??,????,???,??????,122041,???,???,???????,2022-07-27,16,???????????????????,??????,20??,???,????
??,????,???,??????,122041,???,???,???????,2022-08-25,15,???????????????????,??????,20??,???,????
??,????,???,??????,122041,???,???,???????,2022-10-22,02,???????????????????,???,20??,???,????
??,????,???,??????,122041,???,???,???????,2022-05-30,23,??????????,???,20??,???,????
??,????,???,??????,122041,???,???,???????,2022-08-27,20,??????????,??????,10??,???,????
??,????,???,??????,122041,???,???,???????,2022-10-02,14,??????????,??????,50??,???,????
??,????,???,??????,122041,???,???,???????,2022-02-22,06,??????,??????,20??,???,????
??,????,???,??????,122041,???,???,???????,2022-03-17,07,???,??????,20??,???,????
??,????,???,??????,122041,???,???,???????,2022-04-05,13,??????,??????,10??,???,????
??,????,???,??????,122041,???,???,???????,2022-04-08,06,??????,??????,10??,???,????
??,????,???,??????,122041,???,???,???????,2022-05-28,05,???,??????,10??,???,????
??,????,???,??????,122041,???,???,???????,2022-09-03,18,???,??????,10??,???,????
??,????,???,??????,122041,???,???,???????,2022-10-12,10,???,??????,20??,???,????
??,????,???,??????,122041,???,???,???????,2022-10-27,09,???,??????,10??,???,????
??,????,???,??????,122041,???,???,???????,2022-02-03,18,??????????,??????,40??,???,????
??,????,???,??????,122041,???,???,???????,2022-07-18,23,?????,???,10??,???,????
??,????,???,??????,122041,???,???,???????,2022-09-24,19,???????????????????,???,10??,???,????
??,????,???,??????,122041,???,???,???????,2022-08-03,10,???,??????,10??,???,????
??,????,???,??????,122041,???,???,???????,2022-10-14,18,???,??????,10??,???,????
??,????,???,??????,122041,???,???,???????,2022-11-11,19,???,??????,10??,???,????
??,????,???,??????,122041,???,???,???????,2022-12-18,10,???,??????,10??,???,????
??,????,???,??????,122041,???,???,??????,2021-12-27,09,??????,??????,10??,???,????
??,????,???,??????,122041,???,???,??????,2022-01-31,13,???,??????,20??,???,????
??,????,???,??????,122041,???,???,??????,2022-03-29,07,???,??????,20??,???,????
??,????,???,??????,122041,???,???,??????,2022-04-23,15,??????,??????,10??,???,????
??,????,???,??????,122041,???,???,??????,2022-06-20,09,???,??????,20??,???,????
??,????,???,??????,122041,???,???,??????,2022-10-16,11,???,??????,10??,???,????
??,????,???,??????,122041,???,???,??????,2022-12-13,17,???,??????,10??,???,????
??,????,???,??????,122041,???,???,??????,2022-03-02,20,??????,??????,40??,???,????
??,????,???,????,122041,???,???,?????,2022-06-03,20,??????????,??????,30??,???,????
??,????,???,????,122041,???,???,?????,2022-07-31,18,?????,???,10??,???,????
??,????,???,????,122041,???,???,?????,2022-03-21,09,?????,???,10??,???,????
??,????,???,????,122041,???,???,?????,2022-02-08,17,???,??????,50??,???,????
??,????,???,????,122041,???,???,?????,2022-02-12,17,??????????,??????,40??,???,????
??,????,???,????,122041,???,???,?????,2022-09-09,23,???,??????,20??,???,????
??,????,???,????,122041,???,???,?????,2022-10-08,12,?????,???,40??,???,????
??,????,???,????,122041,???,???,?????,2022-08-20,17,?????,??????,20??,???,????
??,????,???,????,122041,???,???,???????,2022-07-29,16,?????,???,10???,???,????
??,????,???,????,122041,???,???,???????,2022-08-10,09,?????,???,10???,???,????
??,????,???,????,122041,???,???,???????,2022-06-30,07,??????,??????,20??,???,????
??,????,???,????,122041,???,???,???????,2022-09-09,11,???,??????,40??,???,????
??,????,???,????,122041,???,???,???????,2022-09-19,13,???,??????,10??,???,????
??,????,???,????,122041,???,???,???????,2022-11-04,23,???????????????????,??????,30??,???,????
??,????,???,????,122041,???,???,???????,2022-05-10,22,???,??????,10??,???,????
??,????,???,????,122041,???,???,???????,2022-10-15,17,??????????,??????,40??,???,????
??,????,???,?????,122041,???,???,???????,2022-07-14,21,?????,???,10??,???,????
??,????,???,?????,122041,???,???,???????,2022-08-24,09,???,???,50??,???,????
??,????,???,?????,122041,???,???,???????,2022-12-23,15,?????,???,10??,???,????
??,????,???,?????,122041,???,???,???,2022-02-03,23,?????,??????,40??,???,????
??,????,???,?????,122041,???,???,??????,2022-05-26,22,???????????????????,???,70???,???,????
??,????,???,?????,122041,???,???,??????,2022-06-06,22,?????,??????,30??,???,????
??,????,???,?????,122041,???,???,???????,2022-11-29,07,??????????,??????,10??,???,????
??,????,???,?????,122041,???,???,?????,2022-10-05,01,???????????????????,??????,20??,???,????
??,????,???,?????,122041,???,???,??????,2022-01-22,20,?????,??????,65-69?,???,????
??,????,???,?????,122041,???,???,??????,2022-07-09,14,??????????,??????,10??,???,????
??,????,???,?????,122041,???,???,??????,2022-09-11,19,?????,??????,10??,???,????
??,????,???,?????,122041,???,???,??????,2022-06-13,04,??????????,??????,40??,???,????
??,????,???,?????,122041,???,???,??????,2022-01-17,11,??????????,??????,10??,???,????
??,????,???,?????,122041,???,???,??????,2022-01-29,10,???,??????,60-64?,???,????
??,????,???,?????,122041,???,???,??????,2022-04-18,19,??????,??????,40??,???,????
??,????,???,?????,122041,???,???,??????,2022-05-21,17,??????,??????,10??,???,????
??,????,???,?????,122041,???,???,??????,2022-07-06,13,???,??????,65-69?,???,????
??,????,???,?????,122041,???,???,??????,2022-09-14,17,???,??????,10??,???,????
??,????,???,?????,122041,???,???,??????,2022-10-01,12,??????????,??????,20??,???,????
??,????,???,?????,122041,???,???,??????,2022-11-10,15,??????,??????,10??,???,????
??,????,???,?????,122041,???,???,??????,2022-12-09,07,???,??????,10??,???,????
??,????,???,?????,122041,???,???,??????,2022-01-05,18,???,??????,10??,???,????
??,????,???,?????,122041,???,???,??????,2022-02-04,09,???,???,40??,???,????
??,????,???,?????,122041,???,???,??????,2022-02-07,21,???????????????????,??????,20??,???,????
??,????,???,?????,122041,???,???,??????,2022-02-28,22,??????????,??????,10??,???,????
??,????,???,?????,122041,???,???,??????,2022-04-21,08,???,???,20??,???,????
??,????,???,?????,122041,???,???,??????,2022-07-20,21,??????????,??????,10??,???,????
??,????,???,?????,122041,???,???,??????,2022-08-20,15,???,??????,50??,???,????
??,????,???,?????,122041,???,???,?????,2022-07-31,15,???????????????????,??????,10??,???,????
??,????,???,?????,122041,???,???,??????,2022-08-18,19,???,???,20??,???,????
??,????,???,?????,122041,???,???,??????,2022-03-30,06,???,??????,40??,???,????
??,????,???,?????,122041,???,???,??????,2022-06-27,21,???,???,10??,???,????
??,????,???,?????,122041,???,???,??????,2022-07-09,11,???,???,10??,???,????
??,????,???,?????,122041,???,???,??????,2022-09-14,10,???,???,50??,???,????
??,????,???,?????,122041,???,???,??????,2022-10-20,17,???,??????,10??,???,????
??,????,???,?????,122041,???,???,??????,2022-02-26,08,???,???,30??,???,????
??,????,???,?????,122041,???,???,??????,2022-06-21,19,?????,???,10??,???,????
??,????,???,?????,122041,???,???,??????,2022-09-30,18,??????????,??????,50??,???,????
??,????,???,?????,122041,???,???,??????,2022-05-31,07,?????,???,10??,???,????
??,????,???,?????,122041,???,???,??????,2022-06-12,14,?????,???,10???,???,????
??,????,???,?????,122041,???,???,??????,2022-06-17,17,???,???,10??,???,????
??,????,???,?????,122041,???,???,???????,2022-05-15,09,???,??????,30??,???,????
??,????,???,?????,122041,???,???,??????,2022-10-20,22,?????,??????,30??,???,????
??,????,???,?????,122041,???,???,??????,2022-08-14,22,?????,??????,10??,???,????
??,????,???,?????,122041,???,???,??????,2022-09-25,12,???,???,50??,???,????
??,????,???,?????,122041,???,???,??????,2022-08-23,21,???,??????,10??,???,????
??,????,???,?????,122041,???,???,??????,2022-04-07,13,??????????,??????,10??,???,????
??,????,???,?????,122041,???,???,??????,2022-07-22,18,??????????,??????,20??,???,????
??,????,???,?????,122041,???,???,??????,2022-07-23,09,??????????,??????,70???,???,????
??,????,???,?????,122041,???,???,??????,2022-07-23,15,??????????,??????,10??,???,????
??,????,???,?????,122041,???,???,??????,2022-10-08,17,??????????,??????,30??,???,????
??,????,???,?????,122041,???,???,??????,2022-10-27,19,??????????,??????,50??,???,????
??,????,???,?????,122041,???,???,??????,2022-11-21,15,??????????,??????,30??,???,????
??,????,???,,122165,???,????,?????,2022-10-26,10,???,??????,20??,???,????
??,????,???,??????,122220,???,????,???,2022-04-20,12,???,??????,20??,???,????
??,????,???,??????,122220,???,????,???,2022-07-27,14,???,??????,20??,???,????
??,????,???,??????,122220,???,????,???,2022-08-28,09,???,??????,20??,???,????
??,????,???,??????,122220,???,????,???????,2022-03-13,19,???????????????????,??????,20??,???,????
??,????,???,??????,122220,???,????,???????,2022-07-24,20,???????????????????,??????,10??,???,????
??,????,???,??????,122220,???,????,???????,??,??,???????????????????,???,???????????,???????????,????
??,????,???,??????,122220,???,????,???????,??,??,??????????,??????,40??,???,????
??,????,???,??????,122220,???,????,???????,2022-06-07,23,???,??????,50??,???,????
??,????,???,??????,122220,???,????,???????,2022-08-08,09,???,??????,10??,???,????
??,????,???,??????,122220,???,????,??,2022-06-12,17,?????,??????,10??,???,????
??,????,???,??????,122220,???,????,??,2022-08-14,18,?????,???,20??,???,????
??,????,???,??????,122220,???,????,?????,2022-08-23,18,??????????,???,10??,???,????
??,????,???,?????,122220,???,????,??,2022-04-06,15,?????,??????,30??,???,????
??,????,???,?????,122220,???,????,??,2022-06-03,15,???????????????????,??????,10??,???,????
??,????,???,?????,122220,???,????,???,2022-06-09,10,???????????????????,??????,70???,???,????
??,????,???,?????,122220,???,????,???,2022-08-09,15,??????,??????,30??,???,????
??,????,???,?????,122220,???,????,???,2022-09-06,18,???????????????????,??????,20??,???,????
??,????,???,?????,122220,???,????,??????,2022-03-10,11,??????,??????,40??,???,????
??,????,???,?????,122220,???,????,??????,2022-03-24,15,??????,??????,10??,???,????
??,????,???,?????,122220,???,????,??????,2022-06-24,21,???,???,30??,???,????
??,????,???,?????,122220,???,????,??????,2022-10-11,18,??????,??????,10??,???,????
??,????,???,?????,122220,???,????,??????,2022-12-23,07,?????,??????,70???,???,????
??,????,???,?????,122220,???,????,??????,2022-05-02,14,???,??????,30??,???,????
??,????,???,?????,122220,???,????,??????,2022-04-17,18,???????????????????,??????,20??,???,????
??,????,???,?????,122220,???,????,??????,2022-02-14,18,???????????????????,??????,10??,???,????
??,????,???,?????,122220,???,????,??????,2022-07-01,12,???????????????????,??????,10??,???,????
??,????,???,?????,122220,???,????,??????,2022-07-27,19,???????????????????,??????,30??,???,????
??,????,???,?????,122220,???,????,??????,2022-07-29,08,???????????????????,??????,10??,???,????
??,????,???,?????,122220,???,????,???,2022-08-27,18,?????,??????,20??,???,????
??,????,???,??????,122220,???,????,????????,2022-07-27,08,???????????????????,??????,10??,???,????
??,????,???,??????,122220,???,????,????????,2022-07-26,20,?????,???,70???,???,????
??,????,???,???????,122220,???,????,???,2021-12-10,15,?????,??????,10??,???,????
??,????,???,???????,122220,???,????,??????,2022-01-31,08,???,??????,10??,???,????
??,????,???,???????,122220,???,????,??????,2022-02-07,08,??????,??????,10??,???,????
??,????,???,???????,122220,???,????,??????,2022-03-05,18,??????,??????,20??,???,????
??,????,???,???????,122220,???,????,??????,2022-03-11,08,???,??????,20??,???,????
??,????,???,???????,122220,???,????,??????,2022-04-09,21,???,??????,10??,???,????
??,????,???,???????,122220,???,????,??????,2022-04-11,09,???,??????,10??,???,????
??,????,???,???????,122220,???,????,??????,2022-04-27,05,???????????????????,??????,20??,???,????
??,????,???,???????,122220,???,????,??????,2022-05-28,11,??????,??????,10??,???,????
??,????,???,???????,122220,???,????,??????,2022-06-03,22,???????????????????,??????,10??,???,????
??,????,???,???????,122220,???,????,??????,2022-07-07,09,??????,??????,10??,???,????
??,????,???,???????,122220,???,????,??????,2022-07-08,20,??????,??????,20??,???,????
??,????,???,???????,122220,???,????,??????,2022-07-16,17,??????,??????,10??,???,????
??,????,???,???????,122220,???,????,??????,2022-07-18,10,??????,??????,10??,???,????
??,????,???,???????,122220,???,????,??????,2022-08-17,18,??????,??????,10??,???,????
??,????,???,???????,122220,???,????,??????,2022-09-09,11,??????,??????,20??,???,????
??,????,???,???????,122220,???,????,??????,2022-09-16,20,???????????????????,??????,30??,???,????
??,????,???,???????,122220,???,????,??????,2022-09-19,14,??????,??????,10??,???,????
??,????,???,???????,122220,???,????,??????,2022-11-25,10,???,??????,40??,???,????
??,????,???,???????,122220,???,????,??????,2022-08-05,16,???,??????,10???,???,????
??,????,???,???????,122220,???,????,??????,2022-09-16,18,???,??????,20??,???,????
??,????,???,???????,122220,???,????,??????,2022-09-19,10,???,???,???????????,???????????,????
??,????,???,???????,122220,???,????,?,2022-09-26,15,???????????????????,??????,70???,???,????
??,????,???,???????,122220,???,????,????,2022-08-20,07,?????,???,60-64?,???,????
??,????,???,???????,122220,???,????,?????,2022-03-12,22,???????????????????,??????,20??,???,????
??,????,???,???????,122220,???,????,?????,2022-09-28,22,???????????????????,??????,20??,???,????
??,????,???,???????,122220,???,????,?????,2022-06-02,19,???????????????????,??????,10??,???,????
??,????,???,???????,122220,???,????,?????,2022-06-04,00,???,??????,10??,???,????
??,????,???,???????,122220,???,????,?????,2022-03-17,17,??????????,??????,20??,???,????
??,????,???,???????,122220,???,????,?????,2022-01-25,18,?????,??????,50??,???,????
??,????,???,???????,122220,???,????,?????,2022-10-11,14,??????,??????,70???,???,????
??,????,???,???????,122220,???,????,?????,2022-10-25,07,?????,??????,10??,???,????
??,????,???,???????,122220,???,????,?????,2022-02-02,08,???????????????????,???,10??,???,????
??,????,???,???????,122220,???,????,?????,2022-08-09,18,???????????????????,??????,10??,???,????
??,????,???,???????,122220,???,????,?????,2022-09-21,21,?????,??????,60-64?,???,????
??,????,???,???????,122220,???,????,?????,2022-04-10,07,???,??????,10??,???,????
??,????,???,???????,122220,???,????,?????,2022-06-29,21,???,??????,10??,???,????
??,????,???,???????,122220,???,????,?????,2022-02-26,17,???,???,10??,???,????
??,????,???,???????,122220,???,????,?????,2022-09-16,17,???,???,20??,???,????
??,????,???,???????,122220,???,????,?????,2022-09-22,16,??????,??????,10??,???,????
??,????,???,???????,122220,???,????,?????,2022-11-08,16,??????,??????,10??,???,????
??,????,???,???????,122220,???,????,?????,2022-03-29,12,???????????????????,??????,10??,???,????
??,????,???,???????,122220,???,????,?????,2022-06-27,15,???,??????,20??,???,????
??,????,???,???????,122220,???,????,?????,2022-08-26,21,??????,??????,20??,???,????
??,????,???,???????,122220,???,????,?????,2022-08-27,13,???????????????????,??????,10??,???,????
??,????,???,???????,122220,???,????,?????,2022-09-10,10,??????,??????,10??,???,????
??,????,???,???????,122220,???,????,?????,2022-09-30,09,??????????,??????,10??,???,????
??,????,???,???????,122220,???,????,?????,2022-11-09,18,??????,??????,10??,???,????
??,????,???,???????,122220,???,????,?????,2022-12-09,12,??????,??????,10??,???,????
??,????,???,???????,122220,???,????,????,2021-11-20,09,???????????????????,??????,20??,???,????
??,????,???,???????,122220,???,????,????,2022-03-30,23,???,??????,10??,???,????
??,????,???,???????,122220,???,????,??,2022-07-07,12,???,??????,10??,???,????
??,????,???,??????,122220,???,????,??????,2022-06-17,17,?????,??????,60-64?,???,????
??,????,???,??????,122220,???,????,??????,2022-09-06,10,?????,??????,30??,???,????
??,????,???,???????,122220,???,????,???,2022-09-27,06,???????????????????,??????,30??,???,????
??,????,???,???????,122220,???,????,???,2022-10-23,23,???????????????????,??????,40??,???,????
??,????,???,???????,122220,???,????,???????,2022-03-15,19,??????,??????,20??,???,????
